timestamp,temperature,humidity,pressure,soilMoisture,kc,rain_mm,device_id,vpd_kpa,et0_proxy,heat_stress,moisture_deficit,dry_hot_index,irrigate,relayStatus,targetValue,growth_stage
2026-02-15 03:45:00,13.21,76.16,853.32,71.62,0.6,0.0,esp32-irrigation,0.362003262423529,1.5134905913577834,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 04:00:00,14.2,73.29,854.62,71.9,0.6,0.0,esp32-irrigation,0.4325608030406169,1.647060354145749,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 04:15:00,13.13,70.76,852.06,71.84,0.6,0.0,esp32-irrigation,0.4416863548915886,1.534172387206758,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 04:30:00,14.6,68.82,854.99,72.1,0.6,0.0,esp32-irrigation,0.5181873983313818,1.7255915969670501,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 04:45:00,13.86,68.21,853.31,72.06,0.6,0.0,esp32-irrigation,0.5035977922031758,1.637276571868157,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 05:00:00,13.75,72.7,855.24,72.03,0.6,0.0,esp32-irrigation,0.4293890587605065,1.5967488572139836,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 05:15:00,13.36,70.8,855.17,72.24,0.6,0.0,esp32-irrigation,0.4477552798214,1.5613163028358843,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 05:30:00,14.88,77.41,853.23,72.08,0.6,0.0,esp32-irrigation,0.38227155160723986,1.7011611920246366,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 05:45:00,13.78,71.35,850.61,72.07,0.6,0.0,esp32-irrigation,0.45150236660365106,1.6084754876805647,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 06:00:00,13.56,72.21,853.86,72.13,0.6,0.0,esp32-irrigation,0.43172514383075256,1.5770101291726062,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 06:15:00,14.01,66.09,851.61,72.17,0.6,0.0,esp32-irrigation,0.5424387903185692,1.6690138766577538,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 06:30:00,15.11,68.65,854.28,72.15,0.6,0.0,esp32-irrigation,0.538423975123843,1.7915582355684179,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 06:45:00,15.36,69.5,853.6,72.11,0.6,0.0,esp32-irrigation,0.5323088986818914,1.8174447655674475,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 07:00:00,15.78,66.55,852.93,72.21,0.6,0.0,esp32-irrigation,0.5997225913098322,1.894823888467759,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 07:15:00,16.17,65.16,851.58,72.21,0.6,0.0,esp32-irrigation,0.6404026410687828,1.9585199857432352,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 07:30:00,17.91,67.02,855.98,72.33,0.6,0.0,esp32-irrigation,0.6768611424517398,2.1847746230853216,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 07:45:00,16.23,70.23,852.95,72.36,0.6,0.0,esp32-irrigation,0.5493075497271482,1.924831965188309,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 08:00:00,16.49,64.51,857.94,72.43,0.6,0.0,esp32-irrigation,0.6657859661623935,2.007977896020294,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 08:15:00,16.58,67.12,853.7,72.58,0.6,0.0,esp32-irrigation,0.6203639024166854,1.9979694151381666,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 08:30:00,18.05,64.44,854.2,72.5,0.6,0.0,esp32-irrigation,0.7362651632625712,2.231443023438208,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 08:45:00,18.76,65.25,853.58,72.64,0.6,0.0,esp32-irrigation,0.7522356197885799,2.328219506690763,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 09:00:00,18.05,58.55,854.07,72.58,0.6,0.0,esp32-irrigation,0.8582168452540374,2.2921011031711744,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 09:15:00,17.74,59.25,855.36,72.34,0.6,0.0,esp32-irrigation,0.8274237764059764,2.2376309080737333,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 09:30:00,18.0,58.6,855.34,72.26,0.6,0.0,esp32-irrigation,0.854491529901441,2.283884081422028,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 09:45:00,19.41,60.61,850.12,72.12,0.6,0.0,esp32-irrigation,0.887942172386838,2.4829665393527223,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 10:00:00,19.69,60.92,854.8,72.14,0.6,0.0,esp32-irrigation,0.8964110371156491,2.5242305856799905,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 10:15:00,19.72,58.09,854.12,72.06,0.6,0.0,esp32-irrigation,0.9631161719072927,2.5644694488363027,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 10:30:00,18.91,60.29,853.26,72.05,0.6,0.0,esp32-irrigation,0.8676975045902454,2.4072917565125085,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 10:45:00,19.77,54.88,856.25,72.16,0.6,0.0,esp32-irrigation,1.0401045030589462,2.6131396393247663,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 11:00:00,19.79,59.64,856.3,72.35,0.6,0.0,esp32-irrigation,0.9315317139499025,2.5565617826353106,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 11:15:00,19.96,59.86,854.75,72.36,0.6,0.0,esp32-irrigation,0.9362645711835502,2.5817379448526596,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 11:30:00,20.55,58.51,852.13,72.49,0.6,0.0,esp32-irrigation,1.0036790939146216,2.698822000433611,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 11:45:00,20.07,56.5,850.96,72.42,0.6,0.0,esp32-irrigation,1.0215682346600454,2.6436455734060584,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 12:00:00,20.44,58.5,854.46,72.15,0.6,0.0,esp32-irrigation,0.9971342624091654,2.6801737183754955,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 12:15:00,19.94,52.91,855.55,71.94,0.6,0.0,esp32-irrigation,1.0970136256546281,2.667545361443194,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 12:30:00,20.08,56.83,849.46,71.87,0.6,0.0,esp32-irrigation,1.0144458173101543,2.641054217768536,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 12:45:00,20.29,57.36,855.08,71.95,0.6,0.0,esp32-irrigation,1.0150829810796027,2.6699034965069095,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 13:00:00,18.53,51.89,852.68,71.89,0.6,0.0,esp32-irrigation,1.0265626617335666,2.4394486845898404,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 13:15:00,19.33,58.51,849.91,72.03,0.6,0.0,esp32-irrigation,0.9306381280909088,2.4952786008758636,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 13:30:00,19.07,52.85,854.04,72.27,0.6,0.0,esp32-irrigation,1.040604207625492,2.5189055054830813,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 13:45:00,18.77,56.15,854.86,72.1,0.6,0.0,esp32-irrigation,0.9498174039069363,2.43170664588143,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 14:00:00,18.88,58.28,852.63,71.82,0.6,0.0,esp32-irrigation,0.9099117372560531,2.425387375872187,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 14:15:00,20.08,56.14,851.4,71.78,0.6,0.0,esp32-irrigation,1.030660031207398,2.6500421713822666,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 14:30:00,17.97,59.6,856.43,71.74,0.6,0.0,esp32-irrigation,0.8322800454171504,2.269069018789129,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 14:45:00,19.19,60.2,852.19,71.93,0.6,0.0,esp32-irrigation,0.8849830797109023,2.452692322578537,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 15:00:00,16.8,57.82,855.54,71.82,0.6,0.0,esp32-irrigation,0.8070323419439476,2.110502886200918,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 15:15:00,17.59,63.44,850.79,71.68,0.6,0.0,esp32-irrigation,0.7353595907288121,2.174121688039338,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 15:30:00,17.68,59.59,854.32,71.53,0.6,0.0,esp32-irrigation,0.8174234450269529,2.225200343148219,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 15:45:00,17.7,71.12,854.33,71.34,0.6,0.0,esp32-irrigation,0.5849286522637577,2.114316699748554,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 16:00:00,17.47,63.62,855.27,71.29,0.6,0.0,esp32-irrigation,0.7262185520446116,2.154945519303906,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 16:15:00,17.19,60.82,856.46,71.39,0.6,0.0,esp32-irrigation,0.7683920193920856,2.140616598694379,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 16:30:00,15.92,62.43,852.38,71.5,0.6,0.0,esp32-irrigation,0.6796474063060298,1.9462622358527142,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 16:45:00,15.46,70.87,854.85,71.31,0.6,0.0,esp32-irrigation,0.5116716137268437,1.8200363898354266,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 17:00:00,16.14,66.43,851.53,71.34,0.6,0.0,esp32-irrigation,0.6158786249385425,1.944054164342008,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 17:15:00,14.92,64.11,851.59,71.47,0.6,0.0,esp32-irrigation,0.6089035426687355,1.7990700146761762,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 17:30:00,13.66,72.9,853.1,71.47,0.6,0.0,esp32-irrigation,0.42375532563878776,1.58483536618257,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 17:45:00,13.39,69.5,854.96,71.46,0.6,0.0,esp32-irrigation,0.46860554053752307,1.572344413140325,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 18:00:00,13.16,74.29,857.32,71.47,0.6,0.0,esp32-irrigation,0.3891257476235451,1.518135783916262,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 18:15:00,14.3,75.27,857.65,71.17,0.6,0.0,esp32-irrigation,0.4030975015722726,1.6463352540987788,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 18:30:00,14.01,72.96,853.66,71.17,0.6,0.0,esp32-irrigation,0.43254334680666817,1.6262836179021691,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 18:45:00,14.45,80.39,854.85,71.27,0.6,0.0,esp32-irrigation,0.3227590784162021,1.630517494308676,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 19:00:00,13.56,65.96,856.0,71.23,0.6,0.0,esp32-irrigation,0.5288205792011089,1.6136267119964136,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 19:15:00,14.03,69.14,855.68,71.38,0.6,0.0,esp32-irrigation,0.4942907051335689,1.6525084789690172,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 19:30:00,14.4,71.1,853.99,71.53,0.6,0.0,esp32-irrigation,0.47412659094279946,1.6855713564929742,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 19:45:00,13.65,79.91,854.44,71.44,0.6,0.0,esp32-irrigation,0.31393750929575365,1.5420806816888328,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 20:00:00,14.27,78.29,854.1,71.49,0.6,0.0,esp32-irrigation,0.35318498631619316,1.6233237526893738,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 20:15:00,13.37,76.51,853.92,71.47,0.6,0.0,esp32-irrigation,0.360432664278461,1.5299003498637105,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 20:30:00,13.61,69.22,853.69,71.15,0.6,0.0,esp32-irrigation,0.4797348122483847,1.6006015700966192,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 20:45:00,13.59,69.63,854.08,71.1,0.6,0.0,esp32-irrigation,0.47272867783775374,1.595759070348295,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 21:00:00,12.94,69.1,853.57,70.92,0.6,0.0,esp32-irrigation,0.46099788488851673,1.5206495036184713,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 21:15:00,14.29,69.26,852.26,70.92,0.6,0.0,esp32-irrigation,0.5007358460863828,1.6839261793269187,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 21:30:00,13.52,77.22,855.85,71.0,0.6,0.0,esp32-irrigation,0.3529726469052435,1.5430564731913978,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 21:45:00,13.91,71.15,855.23,70.95,0.6,0.0,esp32-irrigation,0.4585107842138569,1.6254041015211504,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 22:00:00,14.28,71.61,857.68,70.79,0.6,0.0,esp32-irrigation,0.4621564498028124,1.6675392185832214,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 22:15:00,14.26,74.71,854.97,70.81,0.6,0.0,esp32-irrigation,0.41115918981916877,1.6451697338857407,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 22:30:00,14.43,66.18,853.55,71.15,0.6,0.0,esp32-irrigation,0.555920618880083,1.721601332626305,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 22:45:00,13.82,72.18,853.17,70.8,0.6,0.0,esp32-irrigation,0.43956353022987554,1.608265580498267,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 23:00:00,13.56,68.16,854.39,70.81,0.6,0.0,esp32-irrigation,0.4946429859507434,1.6007376748424333,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 23:15:00,13.84,70.97,855.3,70.71,0.6,0.0,esp32-irrigation,0.45927836631584457,1.6180251471373304,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 23:30:00,12.55,69.95,853.86,70.63,0.6,0.0,esp32-irrigation,0.4370014586790798,1.4701334879127468,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-15 23:45:00,12.74,69.77,851.65,70.59,0.6,0.0,esp32-irrigation,0.44513277391081796,1.493387655956005,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 00:00:00,12.93,72.64,852.97,70.52,0.6,0.0,esp32-irrigation,0.4079174752396567,1.500412895063707,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 00:15:00,13.19,72.62,854.33,70.59,0.6,0.0,esp32-irrigation,0.415214401485843,1.530926833402105,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 00:30:00,14.31,71.08,855.63,70.53,0.6,0.0,esp32-irrigation,0.4716995122640229,1.6746364533480202,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 00:45:00,13.27,73.15,851.63,70.18,0.6,0.0,esp32-irrigation,0.4093094641299533,1.5373439704729723,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 01:00:00,13.69,68.81,854.78,70.35,0.6,0.0,esp32-irrigation,0.4886624168881891,1.6127843989516333,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 01:15:00,15.03,74.24,854.7,70.5,0.6,0.0,esp32-irrigation,0.44014637580677923,1.7416170493011143,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 01:30:00,13.71,71.13,853.49,70.39,0.6,0.0,esp32-irrigation,0.4529031683047594,1.6013623547404092,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 01:45:00,14.58,70.16,853.24,70.37,0.6,0.0,esp32-irrigation,0.49527742129601193,1.7140945820447142,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 02:00:00,13.24,69.07,852.97,70.53,0.6,0.0,esp32-irrigation,0.4705837073279295,1.5567229324179062,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 02:15:00,13.83,71.01,854.55,70.67,0.6,0.0,esp32-irrigation,0.4583476053330871,1.6165717562234174,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 02:30:00,13.23,78.4,856.33,70.85,0.6,0.0,esp32-irrigation,0.3284181594228918,1.50323385947879,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 02:45:00,13.72,71.63,856.46,70.89,0.6,0.0,esp32-irrigation,0.4453488985026736,1.5995744126037108,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 03:00:00,14.66,67.84,852.28,70.98,0.6,0.0,esp32-irrigation,0.5365489117283828,1.7397882128917386,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 03:15:00,12.61,75.07,853.96,71.17,0.6,0.0,esp32-irrigation,0.36397449386964686,1.4508037121419357,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 03:30:00,14.34,70.2,850.35,71.1,0.6,0.0,esp32-irrigation,0.48699748032738305,1.684037483046714,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 03:45:00,14.18,72.84,854.5,71.14,0.6,0.0,esp32-irrigation,0.4392787844466688,1.6475133298481357,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 04:00:00,13.52,69.73,855.38,70.8,0.6,0.0,esp32-irrigation,0.46902906153738894,1.5867032671783363,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 04:15:00,12.83,76.33,857.13,70.54,0.6,0.0,esp32-irrigation,0.3505991598922822,1.4691994032772804,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 04:30:00,14.05,69.78,851.08,70.6,0.6,0.0,esp32-irrigation,0.4846681328358847,1.650973412665825,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 04:45:00,13.57,76.74,852.34,70.68,0.6,0.0,esp32-irrigation,0.3615857578505735,1.5516254539829881,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 05:00:00,14.18,68.18,854.56,70.59,0.6,0.0,esp32-irrigation,0.5146484138841311,1.6771538659769185,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 05:15:00,14.01,70.82,851.39,70.48,0.6,0.0,esp32-irrigation,0.4667756974784976,1.6395940624053644,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 05:30:00,15.27,76.75,854.61,70.41,0.6,0.0,esp32-irrigation,0.40343790530458856,1.7528087615396124,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 05:45:00,13.8,72.44,855.42,70.42,0.6,0.0,esp32-irrigation,0.4348898023291553,1.6042932352744257,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 06:00:00,13.17,79.8,851.99,70.05,0.6,0.0,esp32-irrigation,0.3059306395435174,1.4886675176018471,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 06:15:00,14.53,69.86,854.46,70.1,0.6,0.0,esp32-irrigation,0.4986433201809787,1.709865244084177,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 06:30:00,14.95,70.66,851.96,70.08,0.6,0.0,esp32-irrigation,0.4987402166841446,1.7569733662672187,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 06:45:00,16.25,75.4,856.54,70.1,0.6,0.0,esp32-irrigation,0.45449131389607333,1.8846484793814793,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 07:00:00,16.22,62.41,854.36,70.05,0.6,0.0,esp32-irrigation,0.6931578609313132,1.9880375252735107,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 07:15:00,16.21,60.97,852.76,69.81,0.6,0.0,esp32-irrigation,0.7192526162135334,1.9985091560986836,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 07:30:00,17.47,62.94,851.61,69.62,0.6,0.0,esp32-irrigation,0.7397927305875016,2.1614804136324848,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 07:45:00,15.71,67.62,854.47,69.82,0.6,0.0,esp32-irrigation,0.5779435570018806,1.8772288004173696,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 08:00:00,16.49,58.22,856.14,69.7,0.6,0.0,esp32-irrigation,0.7837852258739026,2.0616353665279474,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 08:15:00,16.6,65.05,852.24,69.79,0.6,0.0,esp32-irrigation,0.660258668610714,2.018597117537932,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 08:30:00,17.35,63.95,852.78,69.6,0.6,0.0,esp32-irrigation,0.7141967744983699,2.1344770920521268,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 08:45:00,16.86,68.35,852.15,69.57,0.6,0.0,esp32-irrigation,0.6078712660797304,2.025372179546006,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 09:00:00,18.76,64.2,856.25,69.47,0.6,0.0,esp32-irrigation,0.7749650413937024,2.3399734634415497,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 09:15:00,18.34,61.09,849.96,69.4,0.6,0.0,esp32-irrigation,0.820428346761066,2.310031055295363,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 09:30:00,17.59,63.91,855.66,69.32,0.6,0.0,esp32-irrigation,0.7259061167779767,2.169539446119134,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 09:45:00,18.19,60.43,852.62,69.51,0.6,0.0,esp32-irrigation,0.8265286805429328,2.294074325532643,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 10:00:00,19.46,56.38,853.13,69.76,0.6,0.0,esp32-irrigation,0.9863578137342752,2.5423297097740782,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 10:15:00,20.07,53.49,852.61,69.75,0.6,0.0,esp32-irrigation,1.0922560596330737,2.6828095434874717,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 10:30:00,21.16,55.08,853.62,69.65,0.6,0.0,esp32-irrigation,1.1281894675067483,2.855015983721306,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 10:45:00,22.03,56.56,851.85,69.41,0.6,0.0,esp32-irrigation,1.1506255181707576,2.991866231522122,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 11:00:00,20.14,57.01,855.05,69.17,0.6,0.0,esp32-irrigation,1.0139718948460403,2.648923097755604,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 11:15:00,19.11,48.68,855.1,69.34,0.6,0.0,esp32-irrigation,1.1354644397346612,2.5742655518903987,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 11:30:00,18.26,55.22,851.34,69.09,0.6,0.0,esp32-irrigation,0.9394725322586893,2.3597891789174974,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 11:45:00,20.22,55.98,854.3,68.98,0.6,0.0,esp32-irrigation,1.043412965940407,2.676212743325008,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 12:00:00,19.37,57.77,852.46,68.97,0.6,0.0,esp32-irrigation,0.9495969353147716,2.5106783828310415,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 12:15:00,19.67,61.58,853.2,68.55,0.6,0.0,esp32-irrigation,0.8801789533446557,2.5127932079180813,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 12:30:00,19.48,56.64,855.86,68.33,0.6,0.0,esp32-irrigation,0.9816982226492298,2.542497405078222,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 12:45:00,19.79,52.97,851.91,68.09,0.6,0.0,esp32-irrigation,1.0854791007696711,2.640631704560058,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 13:00:00,20.66,50.03,854.81,67.94,0.6,0.0,esp32-irrigation,1.2170381191932595,2.8356004158442727,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 13:15:00,19.82,59.1,853.99,67.95,0.6,0.0,esp32-irrigation,0.945752593804118,2.5683187554153277,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 13:30:00,19.43,54.03,852.84,68.06,0.6,0.0,esp32-irrigation,1.0375602364523526,2.565764474840953,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 13:45:00,18.57,60.53,853.89,67.93,0.6,0.0,esp32-irrigation,0.8443156111304204,2.3514902318136572,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 14:00:00,17.87,62.88,853.71,67.88,0.6,0.0,esp32-irrigation,0.7599126604917861,2.2207855188013728,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 14:15:00,18.61,53.14,851.22,67.91,0.6,0.0,esp32-irrigation,1.0049101273661742,2.438985835543365,0.0,0.0,0.0,0,OFF,0.0,initial
2026-02-16 14:30:00,18.73,61.09,852.26,67.47,0.6,0.0,esp32-irrigation,0.8407093330402017,2.3701261202203336,0.0,0.0,0.0,0,OFF,0.0,initial
